"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"TCD","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2000",143.665,
"TCD","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2001",143.426,
"TCD","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2002",143.49,
"TCD","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2003",142.511,
"TCD","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2004",140.137,
"TCD","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2005",137.029,
"TCD","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2006",137.166,
"TCD","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2007",138.192,
"TCD","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2008",138.74,
"TCD","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2009",139.88,
"TCD","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2010",141.255,
"TCD","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2011",144.795,
"TCD","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2012",151.587,
"TCD","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2013",159.801,
"TCD","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2014",164.575,
"TCD","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2015",166.588,
"TCD","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2016",163.495,
"TCD","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2017",161.002,
"TCD","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2018",161.329,
"TCD","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2019",163.741,
"CHL","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2000",262.845,
"CHL","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2001",264.92,
"CHL","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2002",259.845,
"CHL","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2003",262.018,
"CHL","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2004",261.805,
"CHL","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2005",257.353,
"CHL","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2006",254.918,
"CHL","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2007",257.309,
"CHL","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2008",253.753,
"CHL","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2009",263.529,
"CHL","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2010",272.026,
"CHL","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2011",274.747,
"CHL","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2012",282.674,
"CHL","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2013",292.926,
"CHL","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2014",298.179,
"CHL","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2015",301.959,
"CHL","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2016",289.159,
"CHL","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2017",288.44,
"CHL","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2018",295.228,
"CHL","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2019",307.534,
"CHN","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2000",629.556,
"CHN","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2001",652.251,
"CHN","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2002",678.532,
"CHN","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2003",702.938,
"CHN","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2004",732.667,
"CHN","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2005",745.928,
"CHN","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2006",741.342,
"CHN","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2007",756.488,
"CHN","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2008",789.261,
"CHN","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2009",828.487,
"CHN","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2010",866.22,
"CHN","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2011",892.585,
"CHN","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2012",909.475,
"CHN","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2013",929.437,
"CHN","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2014",945.529,
"CHN","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2015",953.961,
"CHN","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2016",956.246,
"CHN","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2017",950.31,
"CHN","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2018",962.986,
"CHN","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2019",993.582,
"COL","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2000",240.762,
"COL","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2001",239.103,
"COL","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2002",254.852,
"COL","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2003",235.529,
"COL","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2004",228.776,
"COL","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2005",218.82,
"COL","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2006",225.856,
"COL","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2007",227.706,
"COL","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2008",237.57,
"COL","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2009",251.42,
"COL","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2010",252.28,
"COL","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2011",243.48,
"COL","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2012",243.328,
"COL","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2013",242.187,
"COL","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2014",240.539,
"COL","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2015",245.993,
"COL","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2016",246.621,
"COL","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2017",247.588,
"COL","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2018",253.477,
"COL","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2019",259.564,
"COG","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2000",262.103,
"COG","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2001",253.497,
"COG","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2002",246.856,
"COG","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2003",246.988,
"COG","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2004",246.008,
"COG","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2005",246.344,
"COG","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2006",247.69,
"COG","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2007",253.428,
"COG","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2008",261.252,
"COG","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2009",267.996,
"COG","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2010",273.419,
"COG","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2011",283.305,
"COG","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2012",298.942,
"COG","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2013",313.364,
"COG","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2014",324.903,
"COG","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2015",326.647,
"COG","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2016",321.131,
"COG","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2017",317.685,
"COG","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2018",323.157,
"COG","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2019",334.787,
"CRI","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2000",149.659,
"CRI","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2001",153.22,
"CRI","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2002",147.967,
"CRI","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2003",150.764,
"CRI","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2004",152.573,
"CRI","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2005",141.966,
"CRI","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2006",149.247,
"CRI","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2007",135.376,
"CRI","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2008",139.931,
"CRI","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2009",138.965,
"CRI","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2010",159.282,
"CRI","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2011",155.018,
"CRI","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2012",157.959,
"CRI","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2013",163.087,
"CRI","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2014",167.542,
"CRI","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2015",175.652,
"CRI","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2016",181.454,
"CRI","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2017",179.322,
"CRI","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2018",183.213,
"CRI","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2019",185.842,
"CIV","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2000",272.09,
"CIV","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2001",271.992,
"CIV","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2002",271.693,
"CIV","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2003",270.016,
"CIV","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2004",268.456,
"CIV","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2005",264.658,
"CIV","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2006",261.574,
"CIV","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2007",254.182,
"CIV","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2008",247.114,
"CIV","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2009",242.254,
"CIV","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2010",238.33,
"CIV","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2011",241.87,
"CIV","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2012",259.85,
"CIV","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2013",283.787,
"CIV","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2014",297.771,
"CIV","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2015",300,
"CIV","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2016",276.915,
"CIV","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2017",259.055,
"CIV","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2018",257.848,
"CIV","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2019",261.468,
"HRV","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2000",934.264,
"HRV","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2001",921.917,
"HRV","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2002",931.528,
"HRV","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2003",948.854,
"HRV","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2004",914.135,
"HRV","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2005",927.907,
"HRV","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2006",903.209,
"HRV","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2007",910.526,
"HRV","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2008",903.693,
"HRV","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2009",858.866,
"HRV","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2010",839.782,
"HRV","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2011",819.82,
"HRV","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2012",807.004,
"HRV","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2013",773.181,
"HRV","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2014",774.205,
"HRV","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2015",798.073,
"HRV","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2016",725.794,
"HRV","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2017",716.27,
"HRV","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2018",725.364,
"HRV","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2019",743.796,
"CUB","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2000",472.027,
"CUB","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2001",473.417,
"CUB","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2002",443.568,
"CUB","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2003",448.012,
"CUB","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2004",450.283,
"CUB","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2005",455.504,
"CUB","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2006",430.356,
"CUB","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2007",430.722,
"CUB","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2008",437.718,
"CUB","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2009",441.659,
"CUB","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2010",449.341,
"CUB","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2011",432.78,
"CUB","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2012",459.966,
"CUB","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2013",485.644,
"CUB","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2014",513.545,
"CUB","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2015",544.04,
"CUB","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2016",531.394,
"CUB","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2017",534.042,
"CUB","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2018",532.449,
"CUB","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2019",516.016,
"CYP","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2000",469.135,
"CYP","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2001",448.22,
"CYP","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2002",435.484,
"CYP","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2003",423.303,
"CYP","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2004",419.327,
"CYP","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2005",420.699,
"CYP","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2006",425.505,
"CYP","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2007",426.559,
"CYP","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2008",416.531,
"CYP","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2009",409.466,
"CYP","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2010",398.512,
"CYP","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2011",384.44,
"CYP","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2012",372.886,
"CYP","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2013",365.497,
"CYP","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2014",361.872,
"CYP","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2015",356.432,
"CYP","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2016",330.881,
"CYP","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2017",314.829,
"CYP","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2018",325.263,
"CYP","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2019",344.973,
"PRK","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2000",426.423,
"PRK","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2001",436.511,
"PRK","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2002",448.626,
"PRK","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2003",465.376,
"PRK","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2004",486.211,
"PRK","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2005",505.272,
"PRK","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2006",524.865,
"PRK","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2007",543.158,
"PRK","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2008",561.129,
"PRK","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2009",578.386,
"PRK","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2010",596.867,
"PRK","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2011",629.712,
"PRK","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2012",677.594,
"PRK","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2013",728.31,
"PRK","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2014",769.135,
"PRK","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2015",788.252,
"PRK","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2016",781.728,
"PRK","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2017",777.021,
"PRK","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2018",797.998,
"PRK","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2019",841.388,
"COD","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2000",134.722,
"COD","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2001",129.238,
"COD","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2002",121.625,
"COD","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2003",115.889,
"COD","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2004",109.09,
"COD","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2005",104.634,
"COD","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2006",102.379,
"COD","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2007",100.91,
"COD","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2008",100.768,
"COD","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2009",100.703,
"COD","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2010",100.636,
"COD","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2011",104.343,
"COD","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2012",113.525,
"COD","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2013",122.881,
"COD","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2014",129.418,
"COD","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2015",129.548,
"COD","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2016",124.549,
"COD","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2017",120.723,
"COD","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2018",122.94,
"COD","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2019",127.274,
"DOM","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2000",147.943,
"DOM","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2001",156.054,
"DOM","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2002",165.926,
"DOM","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2003",183.462,
"DOM","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2004",204.939,
"DOM","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2005",219.372,
"DOM","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2006",230.176,
"DOM","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2007",237.264,
"DOM","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2008",242.192,
"DOM","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2009",249.073,
"DOM","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2010",255.542,
"DOM","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2011",266.475,
"DOM","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2012",290.926,
"DOM","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2013",320.236,
"DOM","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2014",341.111,
"DOM","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2015",357.522,
"DOM","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2016",359.956,
"DOM","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2017",354.115,
"DOM","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2018",352.174,
"DOM","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2019",353.82,
"ECU","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2000",166.065,
"ECU","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2001",164.044,
"ECU","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2002",181.959,
"ECU","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2003",192.262,
"ECU","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2004",200.015,
"ECU","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2005",211.177,
"ECU","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2006",218.272,
"ECU","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2007",224.067,
"ECU","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2008",229.836,
"ECU","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2009",231.408,
"ECU","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2010",234.409,
"ECU","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2011",231.407,
"ECU","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2012",239.759,
"ECU","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2013",244.837,
"ECU","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2014",245.337,
"ECU","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2015",242.409,
"ECU","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2016",239.755,
"ECU","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2017",235.611,
"ECU","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2018",238.583,
"ECU","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2019",244.057,
"EGY","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2000",890.286,
"EGY","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2001",920.759,
"EGY","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2002",939.598,
"EGY","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2003",964.478,
"EGY","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2004",954.204,
"EGY","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2005",939.763,
"EGY","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2006",943.51,
"EGY","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2007",938.836,
"EGY","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2008",954.359,
"EGY","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2009",974.086,
"EGY","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2010",976.455,
"EGY","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2011",958.271,
"EGY","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2012",963.183,
"EGY","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2013",926.875,
"EGY","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2014",924.291,
"EGY","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2015",958.617,
"EGY","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2016",937.261,
"EGY","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2017",905.827,
"EGY","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2018",902.263,
"EGY","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2019",902.379,
"SLV","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2000",183.324,
"SLV","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2001",181.527,
"SLV","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2002",174.931,
"SLV","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2003",180.705,
"SLV","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2004",188.291,
"SLV","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2005",192.01,
"SLV","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2006",196.726,
"SLV","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2007",198.271,
"SLV","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2008",197.955,
"SLV","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2009",213.718,
"SLV","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2010",207.546,
"SLV","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2011",222.964,
"SLV","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2012",224.165,
"SLV","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2013",250.984,
"SLV","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2014",283.871,
"SLV","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2015",292.013,
"SLV","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2016",287.376,
"SLV","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2017",285.397,
"SLV","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2018",287.917,
"SLV","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2019",294.576,
"GNQ","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2000",213.47,
"GNQ","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2001",211.503,
"GNQ","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2002",211.561,
